"breadwinner_ns__BillingScheduleName__c","breadwinner_ns__ClassName__c","breadwinner_ns__CreatedFrom__c","breadwinner_ns__CreatedFrom_Estimate__c","breadwinner_ns__CreatedFromInternalId__c","breadwinner_ns__Created_Via__c","breadwinner_ns__CurrencyName__c","breadwinner_ns__CustomFormInternalId__c","breadwinner_ns__Entity__c","breadwinner_ns__EntityInternalId__c","breadwinner_ns__TranDate__c","breadwinner_ns__CreatedDate__c","breadwinner_ns__DepartmentName__c","breadwinner_ns__DiscountItemInternalId__c","breadwinner_ns__DiscountRate__c","breadwinner_ns__DiscountTotal__c","breadwinner_ns__EndDate__c","breadwinner_ns__ExchangeRate__c","breadwinner_ns__ExternalId__c","breadwinner_ns__Flag__c","breadwinner_ns__GiftCertApplied__c","breadwinner_ns__HandlingCost__c","breadwinner_ns__InternalId__c","breadwinner_ns__LastModifiedDate__c","breadwinner_ns__LocationName__c","breadwinner_ns__Memo__c","breadwinner_ns__NetSuite_Org_Id__c","breadwinner_ns__OtherRefNum__c","breadwinner_ns__PrimaryContact__c","breadwinner_ns__PrimaryContactInternalId__c","breadwinner_ns__SalesEffectiveDate__c","Name","breadwinner_ns__SalesRepName__c","breadwinner_ns__Salesforce_Account__c","breadwinner_ns__Salesforce_Opportunity__c","breadwinner_ns__ShippingCost__c","breadwinner_ns__ShipMethodName__c","breadwinner_ns__StartDate__c","breadwinner_ns__Status__c","breadwinner_ns__Subsidiary__c","breadwinner_ns__SubTotal__c","breadwinner_ns__Tax2Total__c","breadwinner_ns__TaxTotal__c","breadwinner_ns__TermsName__c","breadwinner_ns__TermsInternalId__c","breadwinner_ns__Total__c"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:13.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93000","2025-12-05T16:34:13.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7656","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:19.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93001","2025-12-05T16:34:19.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7657","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:21.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93002","2025-12-05T16:34:21.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7658","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:24.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93003","2025-12-05T16:34:24.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7659","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:26.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93004","2025-12-05T16:34:26.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7660","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:28.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93005","2025-12-05T16:34:28.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7661","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:31.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93006","2025-12-05T16:34:31.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7662","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:33.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93007","2025-12-05T16:34:33.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7663","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:35.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93008","2025-12-05T16:34:35.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7664","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:37.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93009","2025-12-05T16:34:37.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7665","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93010","2025-12-05T16:34:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7666","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93011","2025-12-05T16:34:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7667","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93012","2025-12-05T16:34:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7668","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93013","2025-12-05T16:34:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7669","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:48.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93014","2025-12-05T16:34:48.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7670","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:50.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93015","2025-12-05T16:34:50.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7671","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:52.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93016","2025-12-05T16:34:52.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7672","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:54.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93017","2025-12-05T16:34:54.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7673","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:56.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93018","2025-12-05T16:34:56.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7674","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:34:59.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93019","2025-12-05T16:34:59.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7675","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:01.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93020","2025-12-05T16:35:01.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7676","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:04.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93021","2025-12-05T16:35:04.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7677","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:06.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93022","2025-12-05T16:35:06.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7678","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:08.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93023","2025-12-05T16:35:08.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7679","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:10.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93024","2025-12-05T16:35:10.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7680","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:35:13.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93025","2025-12-05T16:35:13.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7681","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:29.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93026","2025-12-05T16:36:29.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7707","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:31.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93027","2025-12-05T16:36:31.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7708","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:33.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93028","2025-12-05T16:36:33.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7709","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:35.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93029","2025-12-05T16:36:35.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7710","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:37.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93030","2025-12-05T16:36:37.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7711","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93031","2025-12-05T16:36:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7712","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93032","2025-12-05T16:36:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7713","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93033","2025-12-05T16:36:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7714","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93034","2025-12-05T16:36:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7715","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:48.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93035","2025-12-05T16:36:48.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7716","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:50.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93036","2025-12-05T16:36:50.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7717","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:53.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93037","2025-12-05T16:36:53.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7718","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:55.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93038","2025-12-05T16:36:55.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7719","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:57.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93039","2025-12-05T16:36:57.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7720","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:36:59.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93040","2025-12-05T16:36:59.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7721","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:02.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93041","2025-12-05T16:37:02.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7722","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:04.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93042","2025-12-05T16:37:04.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7723","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:06.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93043","2025-12-05T16:37:06.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7724","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:08.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93044","2025-12-05T16:37:08.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7725","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:11.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93045","2025-12-05T16:37:11.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7726","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:13.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93046","2025-12-05T16:37:13.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7727","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:15.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93047","2025-12-05T16:37:15.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7728","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:17.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93048","2025-12-05T16:37:17.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7729","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:19.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93049","2025-12-05T16:37:19.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7730","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T16:37:22.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","93050","2025-12-05T16:37:22.000Z","","","TSTDRV2119874","","","","2025-12-05","SO7731","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
